sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-CMP-205,New Balance Tekela V4 Pro IN #398,New Balance,Controlo,Academy,Chuteiras,IN,21500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-205-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-205-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-205-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-205-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-205-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-205-6.png
GK-CMP-206,Adidas F50 League IN #399,Adidas,Velocidade,Academy,Chuteiras,IN,21500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-206-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-206-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-206-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-206-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-206-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-206-6.png
GK-CMP-207,Adidas Predator Elite FG #401,Adidas,Precisão,Pro,Chuteiras,FG,21500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-207-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-207-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-207-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-207-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-207-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-207-6.png
GK-CMP-208,Adidas Predator Elite FG #402,Adidas,Precisão,Academy,Chuteiras,FG,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-208-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-208-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-208-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-208-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-208-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-208-6.png
GK-CMP-209,Adidas Predator Elite HG #405,Adidas,Precisão,Elite,Chuteiras,HG,21500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-209-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-209-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-209-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-209-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-209-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-209-6.png
GK-CMP-210,Puma Ultra Ultimate IN #410,Puma,Velocidade,Club,Chuteiras,IN,4500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-210-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-210-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-210-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-210-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-210-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-210-6.png
GK-CMP-211,Nike Phantom GX 2 MG #413,Nike,Controlo,Elite,Chuteiras,MG,15800,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-211-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-211-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-211-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-211-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-211-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-211-6.png
GK-CMP-212,Adidas F50 League IN #414,Adidas,Velocidade,Pro,Chuteiras,IN,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-212-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-212-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-212-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-212-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-212-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-212-6.png
GK-CMP-213,Joma Top Flex Rebound IN #419,Joma,Clássico,Pro,Chuteiras,IN,8900,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-213-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-213-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-213-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-213-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-213-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-213-6.png
GK-CMP-214,New Balance Furon V7 Pro AG #421,New Balance,Velocidade,Academy,Chuteiras,AG,15800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-214-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-214-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-214-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-214-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-214-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-214-6.png
GK-CMP-215,New Balance Furon V7 Pro HG #423,New Balance,Velocidade,Academy,Chuteiras,HG,18500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-215-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-215-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-215-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-215-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-215-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-215-6.png
GK-CMP-216,New Balance Furon V7 Pro FG #424,New Balance,Velocidade,Pro,Chuteiras,FG,19200,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-216-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-216-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-216-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-216-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-216-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-216-6.png
GK-CMP-217,Puma Ultra Ultimate HG #426,Puma,Velocidade,Academy,Chuteiras,HG,8900,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-217-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-217-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-217-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-217-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-217-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-217-6.png
GK-CMP-218,Puma Future Ultimate FG #427,Puma,Agilidade,Pro,Chuteiras,FG,12500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-218-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-218-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-218-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-218-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-218-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-218-6.png
GK-CMP-219,New Balance Furon V7 Pro MG #428,New Balance,Velocidade,Club,Chuteiras,MG,18500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-219-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-219-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-219-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-219-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-219-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-219-6.png
GK-CMP-220,New Balance Furon V7 Pro FG #433,New Balance,Velocidade,Club,Chuteiras,FG,6800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-220-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-220-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-220-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-220-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-220-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-220-6.png
GK-CMP-221,Mizuno Morelia Neo IV MG #435,Mizuno,Clássico,Club,Chuteiras,MG,12500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-221-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-221-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-221-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-221-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-221-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-221-6.png
GK-CMP-222,Mizuno Morelia Neo IV MG #437,Mizuno,Clássico,Pro,Chuteiras,MG,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-222-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-222-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-222-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-222-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-222-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-222-6.png
GK-CMP-223,Nike Phantom GX 2 IN #438,Nike,Controlo,Club,Chuteiras,IN,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-223-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-223-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-223-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-223-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-223-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-223-6.png
GK-CMP-224,Adidas F50 League IN #441,Adidas,Velocidade,Academy,Chuteiras,IN,6800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-224-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-224-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-224-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-224-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-224-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-224-6.png
GK-CMP-225,Nike Phantom GX 2 IN #442,Nike,Controlo,Pro,Chuteiras,IN,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-225-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-225-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-225-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-225-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-225-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-225-6.png
GK-CMP-226,Nike Phantom GX 2 AG #443,Nike,Controlo,Academy,Chuteiras,AG,18500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-226-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-226-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-226-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-226-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-226-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-226-6.png
GK-CMP-227,Adidas Predator Elite FG #447,Adidas,Precisão,Academy,Chuteiras,FG,4500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-227-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-227-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-227-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-227-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-227-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-227-6.png
GK-CMP-228,Joma Top Flex Rebound SG #448,Joma,Clássico,Club,Chuteiras,SG,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-228-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-228-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-228-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-228-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-228-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-228-6.png
GK-CMP-229,New Balance Tekela V4 Pro FG #449,New Balance,Controlo,Elite,Chuteiras,FG,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-229-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-229-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-229-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-229-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-229-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-229-6.png
GK-CMP-230,Adidas F50 League HG #451,Adidas,Velocidade,Pro,Chuteiras,HG,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-230-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-230-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-230-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-230-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-230-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-230-6.png
GK-CMP-231,Adidas Predator Elite MG #455,Adidas,Precisão,Club,Chuteiras,MG,8900,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-231-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-231-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-231-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-231-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-231-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-231-6.png
GK-CMP-232,Mizuno Morelia Neo IV HG #458,Mizuno,Clássico,Elite,Chuteiras,HG,15800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-232-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-232-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-232-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-232-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-232-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-232-6.png
GK-CMP-233,Mizuno Morelia Neo IV IN #459,Mizuno,Clássico,Academy,Chuteiras,IN,15800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-233-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-233-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-233-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-233-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-233-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-233-6.png
GK-CMP-234,Nike Mercurial Vapor 16 HG #461,Nike,Velocidade,Academy,Chuteiras,HG,4500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-234-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-234-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-234-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-234-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-234-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-234-6.png
GK-CMP-235,Nike Mercurial Vapor 16 HG #462,Nike,Velocidade,Club,Chuteiras,HG,6800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-235-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-235-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-235-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-235-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-235-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-235-6.png
GK-CMP-236,Puma Ultra Ultimate IN #463,Puma,Velocidade,Elite,Chuteiras,IN,18500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-236-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-236-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-236-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-236-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-236-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-236-6.png
GK-CMP-237,New Balance Tekela V4 Pro SG #465,New Balance,Controlo,Academy,Chuteiras,SG,21500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-237-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-237-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-237-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-237-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-237-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-237-6.png
GK-CMP-238,Adidas Predator Elite AG #466,Adidas,Precisão,Elite,Chuteiras,AG,18500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-238-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-238-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-238-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-238-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-238-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-238-6.png
